page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
26,4,2,3,0.9,0.8,0.7,0.9,0.825
26,4,3,4,0.8,0.5,0.75,0.9,0.7375
26,4,4,5,0.9,0.8,0.7,0.9,0.825
26,4,5,6,0.9,0.8,0.7,0.9,0.825
26,5,1,2,0.5,0.25,0.75,1.0,0.625
26,5,2,2,0.2,0.0,0.5,0.8,0.375
26,5,3,2,0.5,0.0,0.75,1.0,0.5625
26,5,4,6,0.2,0.0,0.8,0.9,0.475
26,5,5,4,0.5,0.0,0.75,0.9,0.5375
26,9,1,13,0.9,1.0,0.8,0.9,0.9
26,9,2,2,0.8,0.0,0.75,0.9,0.6125
26,10,1,9,0.6,1.0,0.8,1.0,0.85
26,10,2,10,0.5,0.0,0.75,0.9,0.5375
26,11,1,3,0.2,0.0,0.8,1.0,0.5
26,11,2,11,0.8,1.0,0.6,0.9,0.825
26,11,3,5,0.9,0.8,0.7,0.9,0.825
26,11,4,12,0.9,0.8,0.7,0.9,0.825
26,11,5,8,0.8,0.8,0.9,0.9,0.85
26,12,1,6,0.9,1.0,0.8,0.9,0.9
26,12,2,9,0.6,0.0,0.8,0.9,0.575
26,12,3,2,0.2,0.0,0.8,0.9,0.475
26,12,4,5,0.0,0.0,0.8,0.9,0.425
26,12,5,6,0.9,1.0,0.8,0.9,0.9
26,12,6,9,0.6,0.0,0.8,0.9,0.575
26,12,7,4,0.9,1.0,0.8,0.9,0.9
26,13,1,4,0.8,0.0,0.6,0.9,0.575
26,13,2,2,0.9,1.0,0.8,0.95,0.9125
26,14,1,3,0.9,1.0,0.8,1.0,0.925
26,14,2,2,0.2,0.0,0.8,1.0,0.5
26,16,1,6,0.0,0.0,0.0,1.0,0.25
26,16,2,6,0.0,0.0,0.0,1.0,0.25
26,17,1,2,0.0,0.0,0.0,1.0,0.25
26,17,2,18,0.0,0.0,0.0,0.5,0.125
26,18,1,3,0.9,0.0,0.8,0.9,0.65
26,18,2,3,0.9,1.0,0.8,0.9,0.9
26,19,1,2,1.0,1.0,1.0,1.0,1.0
26,19,2,6,0.9,0.8,0.7,0.9,0.825
26,20,1,1,0.0,0.0,0.0,0.5,0.125
26,20,2,5,0.0,0.0,0.5,0.8,0.325
26,21,1,10,0.0,0.0,0.0,0.5,0.125
26,22,1,1,0.0,0.0,0.0,1.0,0.25
27,1,1,2,0.8,1.0,0.8,1.0,0.9
27,1,2,8,0.9,1.0,0.8,0.9,0.9
27,1,3,2,0.8,1.0,0.8,1.0,0.9
27,1,4,8,0.8,0.0,0.6,0.9,0.575
27,1,5,4,0.9,1.0,0.8,0.9,0.9
27,1,6,5,0.6,0.5,0.8,0.9,0.7
27,1,7,8,0.9,1.0,0.8,0.9,0.9
27,2,1,7,0.9,1.0,0.8,0.95,0.9125
27,2,2,13,0.2,0.0,0.8,0.9,0.475
27,2,3,14,0.6,0.0,0.8,0.9,0.575
27,2,4,4,0.6,0.0,0.8,0.9,0.575
27,2,5,5,0.9,1.0,0.8,0.9,0.9
27,2,6,7,0.9,1.0,0.8,0.95,0.9125
27,3,1,2,0.6,0.0,0.8,0.9,0.575
27,3,2,8,0.6,0.0,0.8,0.9,0.575
27,5,1,1,0.8,1.0,0.9,1.0,0.925
27,6,1,4,0.6,0.0,0.8,0.9,0.575
27,6,2,7,0.0,0.0,0.5,1.0,0.375
27,7,1,11,1.0,1.0,0.8,1.0,0.95
27,7,2,2,0.0,0.0,0.0,0.0,0.0
27,8,2,14,0.0,0.0,0.0,0.5,0.125
27,8,4,14,0.9,1.0,0.8,0.9,0.85
27,8,5,4,0.0,0.0,0.0,0.8,0.2
27,8,6,14,0.0,0.0,0.0,0.5,0.125
27,9,2,8,0.9,1.0,0.8,0.9,0.85
27,9,3,8,0.0,0.0,0.0,0.0,0.0
27,9,4,8,0.0,0.0,0.0,1.0,0.25
27,11,1,5,0.0,0.0,0.0,0.0,0.0
27,11,2,1,0.0,0.0,0.0,0.5,0.125
27,12,1,1,0.0,0.0,0.0,1.0,0.25
27,12,2,1,0.0,0.0,0.0,1.0,0.25
27,12,3,1,0.0,0.0,0.0,1.0,0.25
27,12,4,4,0.0,0.0,0.5,0.8,0.325
27,12,5,1,0.0,0.0,0.0,1.0,0.25
27,12,6,1,0.0,0.0,0.0,1.0,0.25
27,13,1,9,0.2,0.0,0.5,0.8,0.375
27,14,1,10,0.0,0.0,0.0,0.5,0.125
27,14,2,6,0.0,0.0,0.0,0.5,0.125
27,15,2,1,0.0,0.0,0.0,1.0,0.25
27,16,1,1,0.0,0.0,0.0,1.0,0.25
27,16,2,1,0.0,0.0,0.0,1.0,0.25
27,17,1,1,1.0,1.0,0.8,1.0,0.95
27,17,2,8,0.9,1.0,0.8,0.9,0.85
27,17,3,1,1.0,1.0,0.8,1.0,0.95
27,17,4,4,0.0,0.0,0.0,0.5,0.125
27,17,5,8,0.9,1.0,0.8,0.9,0.85
27,17,6,4,0.0,0.0,0.0,0.0,0.0
27,17,7,4,0.0,0.0,0.0,0.5,0.125
27,18,1,1,0.0,0.0,0.0,0.5,0.125
27,18,3,1,0.0,0.0,0.0,0.5,0.125
27,18,4,1,0.0,0.0,0.5,1.0,0.375
27,19,2,9,0.0,0.0,0.0,0.0,0.0
27,19,3,9,0.0,0.0,0.0,0.5,0.125
27,19,5,1,0.0,0.0,0.0,0.0,0.0
27,20,1,8,0.0,0.0,0.0,0.0,0.0
27,20,2,8,0.0,0.0,0.0,0.0,0.0
27,21,2,5,0.0,0.0,0.0,0.5,0.125
28,1,1,9,0.8,0.0,0.8,0.9,0.625
28,1,2,3,0.8,1.0,0.6,0.9,0.825
28,2,1,1,0.6,0.0,0.8,0.9,0.575
28,2,2,8,0.0,0.0,0.5,1.0,0.375
28,3,1,10,0.9,0.8,0.7,0.9,0.825
28,3,2,4,0.0,0.0,0.8,0.9,0.17
28,3,3,6,0.9,1.0,0.8,0.9,0.9
28,3,4,5,0.9,0.8,0.9,0.9,0.875
28,3,5,10,0.9,0.8,0.7,0.9,0.825
28,3,6,4,0.0,0.0,0.5,1.0,0.375
28,3,7,4,0.0,0.0,0.8,0.9,0.17
28,4,1,8,0.0,0.0,0.5,1.0,0.375
28,4,2,8,0.2,0.0,0.8,0.9,0.475
28,5,1,12,0.8,0.8,0.6,0.9,0.775
28,5,2,4,0.8,0.5,0.6,0.9,0.7
28,6,1,1,0.5,0.0,0.75,0.9,0.5375
28,6,2,3,0.2,0.0,0.8,0.9,0.475
28,6,3,6,0.5,0.0,0.75,0.9,0.5375
28,6,4,6,0.2,0.0,0.8,1.0,0.5
28,6,5,5,0.8,1.0,0.8,0.9,0.875
28,7,1,4,0.9,1.0,0.8,0.9,0.9
28,7,2,4,0.6,0.0,0.8,0.9,0.575
28,7,3,2,0.9,1.0,0.8,0.9,0.9
28,7,4,3,0.9,0.8,0.7,0.9,0.825
28,7,5,10,0.9,1.0,0.8,0.9,0.9
28,8,1,7,0.2,0.0,0.8,0.9,0.475
28,8,2,9,0.9,0.0,0.5,0.9,0.575
28,9,1,1,0.5,0.0,0.75,0.9,0.5375
28,9,2,8,0.8,1.0,0.6,1.0,0.85
28,9,3,1,0.5,0.0,0.75,0.9,0.5375
28,9,4,8,0.8,1.0,0.6,1.0,0.85
28,10,1,2,0.2,0.0,0.8,0.9,0.475
28,10,2,7,0.8,0.8,0.6,0.9,0.775
28,10,3,6,0.9,1.0,0.8,1.0,0.925
28,10,4,9,0.8,0.8,0.6,0.9,0.775
28,10,5,2,0.2,0.0,0.8,0.9,0.475
28,11,1,20,0.9,1.0,0.8,0.9,0.9
28,11,2,3,0.5,0.0,0.75,1.0,0.5625
28,12,1,1,0.0,0.0,0.0,0.8,0.2
28,12,2,1,0.0,0.0,0.0,0.8,0.2
28,13,1,9,0.5,0.0,0.75,0.9,0.5375
28,13,2,12,0.9,1.0,0.8,1.0,0.925
28,13,3,9,0.5,0.0,0.75,0.9,0.5375
28,13,4,13,0.2,0.0,0.8,0.9,0.475
28,13,5,13,0.9,1.0,0.8,0.95,0.9125
28,13,6,15,0.8,0.5,0.6,0.9,0.7
28,14,1,3,0.9,1.0,0.8,0.9,0.9
28,14,2,3,0.8,0.0,0.6,0.9,0.575
28,15,1,1,0.0,0.0,0.0,0.5,0.125
28,15,2,1,0.0,0.0,0.0,0.8,0.2
28,15,3,1,0.0,0.0,0.0,0.8,0.2
28,15,4,1,0.0,0.0,0.0,0.8,0.2
28,16,1,2,0.0,0.0,0.0,0.5,0.125
28,16,2,1,0.0,0.0,0.0,0.5,0.125
28,17,1,1,0.0,0.0,0.0,0.5,0.125
28,17,2,9,0.0,0.0,0.0,0.5,0.125
28,18,1,6,0.0,0.0,0.0,0.5,0.125
28,18,3,6,0.0,0.0,0.0,0.5,0.125
28,18,5,6,0.0,0.0,0.0,0.5,0.125
28,18,7,6,0.0,0.0,0.0,0.5,0.125
28,19,1,1,0.0,0.0,0.0,0.5,0.125
28,19,3,1,0.0,0.0,0.0,0.5,0.125
28,20,1,1,0.0,0.0,0.0,0.5,0.125
28,20,2,1,0.0,0.0,0.0,0.5,0.125
28,20,3,1,0.0,0.0,0.0,0.5,0.125
28,20,4,1,0.0,0.0,0.0,0.5,0.125
28,20,5,3,0.0,0.0,0.0,0.5,0.125
28,20,6,5,0.0,0.0,0.0,0.5,0.125
28,21,2,6,0.0,0.0,0.0,0.5,0.125
28,22,1,1,0.0,0.0,0.0,1.0,0.25
28,22,2,1,0.0,0.0,0.0,1.0,0.25
28,22,3,1,0.0,0.0,0.0,1.0,0.25
28,22,5,1,0.0,0.0,0.0,1.0,0.25
29,1,1,6,0.2,0.0,0.8,1.0,0.5
29,1,2,2,0.8,0.5,0.8,0.9,0.75
29,1,3,10,0.8,0.5,0.8,0.9,0.75
29,2,1,2,0.9,1.0,0.8,0.9,0.9
29,2,2,2,0.5,0.0,0.75,0.75,0.5
29,2,3,7,0.9,1.0,0.8,0.9,0.9
29,2,4,3,0.2,0.0,0.8,0.9,0.475
29,2,5,3,0.6,0.0,0.8,0.9,0.575
29,3,1,8,0.2,0.0,0.5,0.8,0.375
29,3,2,3,0.6,0.8,0.8,0.9,0.775
29,3,3,8,0.2,0.0,0.5,0.8,0.375
29,3,4,3,0.6,0.8,0.8,0.9,0.775
29,4,1,7,0.9,1.0,0.8,0.9,0.9
29,4,2,4,0.2,0.0,0.5,0.8,0.375
29,4,3,15,0.9,1.0,0.8,1.0,0.925
29,4,4,3,0.6,0.0,0.8,0.9,0.575
29,4,5,7,0.9,1.0,0.8,1.0,0.925
29,4,6,7,0.9,1.0,0.8,0.9,0.9
29,6,1,6,0.8,0.8,0.6,0.9,0.775
29,6,2,3,0.9,0.8,0.7,0.9,0.825
29,6,3,3,0.2,0.0,0.8,0.9,0.475
29,6,4,7,0.8,0.8,0.6,0.9,0.775
29,6,5,4,0.9,1.0,0.8,0.9,0.9
29,7,1,16,0.9,1.0,0.8,0.9,0.9
29,7,2,16,0.5,0.0,0.75,1.0,0.5625
29,8,1,1,0.8,1.0,0.8,1.0,0.9
29,8,2,1,0.2,0.0,0.8,1.0,0.5
29,8,3,6,0.0,0.0,0.8,0.9,0.425
29,8,4,3,0.8,0.6,0.8,0.9,0.775
29,8,5,5,0.9,0.8,0.7,0.9,0.825
29,9,1,7,0.5,0.0,0.75,0.9,0.5375
29,9,2,3,1.0,1.0,0.8,1.0,0.95
29,9,3,7,0.6,0.0,0.8,0.9,0.575
29,9,4,6,0.6,0.0,0.8,0.9,0.575
29,9,5,4,0.8,0.0,0.6,0.9,0.575
29,10,1,7,0.8,0.0,0.6,0.9,0.575
29,10,2,1,0.9,0.8,0.7,0.9,0.825
29,10,3,3,0.9,1.0,0.8,0.9,0.9
29,10,4,5,0.6,0.0,0.8,0.9,0.575
29,10,5,7,0.8,0.0,0.6,0.9,0.575
29,11,1,1,0.9,1.0,0.8,0.9,0.9
29,14,1,2,0.6,0.0,0.8,0.9,0.575
29,14,2,18,0.8,1.0,0.8,1.0,0.9
29,14,3,7,0.9,1.0,0.8,0.9,0.9
29,14,4,6,0.8,0.0,0.6,0.9,0.575
29,14,5,7,0.8,0.5,0.6,0.9,0.7
29,15,1,12,0.6,0.0,0.8,0.9,0.575
29,15,2,4,0.9,0.9,0.8,0.9,0.875
29,15,3,14,0.8,0.8,0.6,0.9,0.775
29,15,4,5,0.9,1.0,0.8,0.95,0.9125
29,15,5,6,0.9,1.0,0.8,0.9,0.9
29,16,1,3,0.0,0.0,0.5,1.0,0.375
29,16,2,8,0.0,0.0,0.0,0.5,0.125
29,16,3,1,0.0,0.0,0.0,0.8,0.2
29,16,4,1,0.0,0.0,0.0,0.8,0.2
29,16,5,10,0.0,0.0,0.0,0.5,0.125
29,17,2,1,0.0,0.0,0.0,1.0,0.25
29,17,3,1,0.0,0.0,0.0,1.0,0.25
29,17,4,5,0.0,0.0,0.0,1.0,0.25
29,17,5,3,0.0,0.0,0.0,1.0,0.25
29,18,1,8,0.0,0.0,0.0,0.5,0.125
29,18,4,7,0.9,1.0,0.8,0.9,0.85
29,18,5,8,0.2,0.0,0.5,0.8,0.375
29,19,1,1,0.0,0.0,0.0,0.5,0.125
29,19,2,1,0.0,0.0,0.0,0.8,0.2
29,19,3,1,0.0,0.0,0.0,0.8,0.2
29,19,4,1,0.0,0.0,0.0,0.5,0.125
29,19,5,1,0.0,0.0,0.0,0.8,0.2
29,20,2,1,0.0,0.0,0.5,1.0,0.375
29,21,1,8,0.0,0.0,0.5,0.8,0.325
29,21,4,8,0.0,0.0,0.5,0.8,0.325
29,21,5,8,0.0,0.0,0.0,0.8,0.2
29,22,1,1,0.9,1.0,0.8,0.9,0.9
29,22,2,1,0.0,0.0,0.0,0.0,0.0
29,22,4,2,0.0,0.0,0.0,0.5,0.125
29,23,1,1,0.9,1.0,0.8,0.9,0.85
29,23,2,1,0.0,0.0,0.0,0.5,0.125
29,23,4,7,0.0,0.0,0.0,0.5,0.125
30,1,1,1,0.9,1.0,0.8,1.0,0.925
30,1,2,2,0.8,1.0,0.8,1.0,0.9
30,1,3,3,0.9,1.0,0.8,0.9,0.875
30,1,4,9,0.8,0.8,0.6,0.9,0.775
30,1,5,8,1.0,1.0,0.8,1.0,0.95
30,2,1,12,0.5,0.0,0.75,0.9,0.5375
30,2,2,2,1.0,1.0,0.8,1.0,0.95
30,2,4,9,0.5,0.0,0.75,0.9,0.5375
30,2,5,7,0.5,0.0,0.75,1.0,0.5625
30,3,1,1,0.9,1.0,0.8,0.95,0.9125
30,3,2,8,0.9,0.8,0.7,0.9,0.825
30,3,3,8,0.6,0.0,0.8,0.9,0.575
30,3,4,3,0.9,1.0,0.8,0.9,0.9
30,3,5,5,0.8,0.0,0.6,0.9,0.575
30,4,1,2,0.5,0.0,0.75,1.0,0.5625
30,4,2,5,0.9,1.0,0.8,0.9,0.85
30,4,3,3,0.9,1.0,0.9,0.95,0.9125
30,4,4,5,0.5,0.0,0.75,0.9,0.5375
30,4,5,7,0.1,0.0,0.8,0.9,0.45
30,5,1,2,0.0,0.0,0.0,0.5,0.125
30,5,2,8,0.0,0.0,0.0,0.5,0.125
30,5,3,6,0.9,1.0,0.8,0.9,0.85
30,5,4,4,0.0,0.0,0.0,1.0,0.25
30,5,5,9,0.0,0.0,0.0,1.0,0.25
30,6,2,6,0.0,0.0,0.0,0.5,0.125
30,6,4,2,0.0,0.0,0.0,0.5,0.125
30,7,2,8,0.0,0.0,0.0,0.5,0.125
30,7,3,1,0.9,0.8,0.7,0.9,0.825
30,7,4,6,0.0,0.0,0.0,0.5,0.125
30,7,5,6,1.0,1.0,1.0,1.0,1.0
30,8,1,1,0.0,0.0,0.5,1.0,0.375
30,8,2,1,0.0,0.0,0.5,1.0,0.375
30,8,3,5,0.0,0.0,0.0,0.5,0.125
30,8,5,1,0.9,1.0,0.8,0.9,0.85
30,9,1,1,0.0,0.0,0.0,0.5,0.125
30,9,3,1,0.9,1.0,0.8,0.9,0.85
30,9,4,1,0.0,0.0,0.0,0.8,0.2
30,9,5,1,0.8,1.0,0.8,1.0,0.85
30,11,1,1,0.0,0.0,0.0,0.5,0.125
30,11,2,1,0.0,0.0,0.0,0.8,0.2
30,11,4,1,0.0,0.0,0.0,0.5,0.125
30,11,5,3,0.0,0.0,0.0,0.5,0.125
30,13,1,7,0.0,0.0,0.0,0.5,0.125
30,15,1,1,0.0,0.0,0.0,1.0,0.25
30,16,2,16,0.9,1.0,0.8,0.9,0.85
30,16,5,5,0.0,0.0,0.0,0.5,0.125
30,17,1,1,0.0,0.0,0.0,0.5,0.125
30,17,2,7,0.0,0.0,0.0,0.0,0.0
30,18,3,1,0.0,0.0,0.0,0.5,0.125
30,20,2,7,0.0,0.0,0.0,1.0,0.25
30,21,1,1,0.0,0.0,0.0,0.0,0.0
30,21,2,8,1.0,1.0,0.75,1.0,0.9375
30,21,3,1,0.9,0.9,0.8,0.9,0.875
30,21,4,8,0.0,0.0,0.0,0.0,0.0
30,21,5,8,0.0,0.0,0.0,0.5,0.125
30,21,6,1,0.0,0.0,0.0,0.5,0.125
31,1,1,1,0.6,0.0,0.8,1.0,0.6
31,1,2,14,0.9,1.0,0.8,0.9,0.9
31,1,3,7,0.9,1.0,0.8,0.9,0.9
31,1,4,5,0.9,1.0,0.8,0.9,0.9
31,1,5,8,0.6,0.0,0.8,0.9,0.575
31,2,1,3,0.6,0.0,0.8,0.9,0.575
31,2,2,2,0.9,0.9,0.8,0.9,0.875
31,2,3,2,0.8,0.5,0.8,0.9,0.75
31,2,4,2,0.8,0.8,0.6,0.9,0.775
31,2,5,8,0.8,0.8,0.6,0.9,0.775
31,3,1,2,0.8,1.0,0.8,0.9,0.85
31,3,2,7,0.9,1.0,0.8,1.0,0.925
31,3,3,2,0.8,1.0,0.8,0.9,0.85
31,3,4,7,0.9,1.0,0.8,1.0,0.925
31,4,1,4,0.0,0.0,0.0,0.8,0.2
31,4,2,1,0.0,0.0,0.0,0.5,0.125
31,4,3,6,0.0,0.0,0.0,0.5,0.125
31,4,4,3,1.0,1.0,0.5,1.0,0.875
31,4,5,3,0.0,0.0,0.0,0.5,0.125
31,5,1,5,0.0,0.0,0.0,0.8,0.2
31,5,3,1,0.0,0.0,0.5,1.0,0.375
31,5,4,2,0.9,1.0,0.8,0.9,0.85
31,6,2,8,0.0,0.0,0.0,0.5,0.125
31,6,3,1,0.0,0.0,0.0,0.5,0.125
31,6,4,1,0.0,0.0,0.0,0.5,0.125
31,6,5,8,0.0,0.0,0.0,0.5,0.125
31,6,6,1,0.0,0.0,0.0,1.0,0.25
31,7,1,5,0.0,0.0,0.0,0.5,0.125
31,7,2,3,0.0,0.0,0.0,0.5,0.125
31,7,4,3,0.0,0.0,0.0,0.5,0.125
31,7,5,3,0.0,0.0,0.0,0.5,0.125
31,8,1,8,0.0,0.0,0.0,0.5,0.125
31,8,4,1,1.0,1.0,0.8,1.0,0.95
31,8,5,1,0.0,0.0,0.0,0.8,0.2
31,9,1,8,0.9,1.0,0.8,0.9,0.85
31,9,3,8,1.0,1.0,0.8,1.0,0.95
31,9,4,8,0.9,1.0,0.8,0.9,0.85
31,9,5,5,0.0,0.0,0.0,0.5,0.125
31,10,1,1,0.0,0.0,0.0,0.0,0.0
31,10,2,1,0.0,0.0,0.0,0.0,0.0
31,10,3,4,0.0,0.0,0.0,0.0,0.0
31,10,4,1,0.0,1.0,0.75,1.0,0.0
31,10,5,6,0.0,0.0,0.0,0.0,0.0
31,12,1,3,0.9,1.0,0.8,0.9,0.9
31,12,2,1,0.0,0.0,0.0,0.5,0.125
31,12,3,2,0.0,0.0,0.0,0.5,0.125
31,12,4,2,0.0,0.0,0.0,0.5,0.125
31,13,1,8,0.0,0.0,0.0,0.5,0.125
31,13,2,5,0.0,0.0,0.0,0.5,0.125
31,13,3,3,0.0,0.0,0.0,0.5,0.125
31,13,4,3,0.0,0.0,0.0,0.5,0.125
31,13,5,5,0.0,0.0,0.0,0.5,0.125
31,14,1,5,0.0,0.0,0.0,0.5,0.125
31,14,2,1,0.0,0.0,0.0,0.5,0.125
31,15,1,1,0.0,0.0,0.5,1.0,0.375
31,15,3,7,0.0,0.0,0.5,1.0,0.375
31,15,4,1,0.2,0.0,0.5,0.8,0.375
31,15,5,1,0.0,0.0,0.5,1.0,0.375
31,17,2,11,0.0,0.0,0.0,0.5,0.125
31,17,3,1,0.0,0.0,0.0,0.8,0.2
31,17,4,1,0.0,0.0,0.0,0.5,0.125
31,17,5,1,0.0,0.0,0.0,0.5,0.125
31,18,3,5,0.0,0.0,0.0,0.5,0.125
31,18,4,1,0.0,0.0,0.5,0.8,0.325
31,18,5,1,0.9,1.0,0.8,0.9,0.85
31,19,1,3,0.0,0.0,0.0,0.5,0.125
31,19,2,1,0.0,0.0,0.0,1.0,0.25
31,19,3,1,0.0,0.0,0.0,1.0,0.25
31,19,4,1,0.0,0.0,0.0,1.0,0.25
31,19,5,8,0.0,0.0,0.0,0.5,0.125
31,20,1,8,0.9,1.0,0.8,0.9,0.85
31,20,2,6,0.0,0.0,0.0,0.5,0.125
31,20,4,1,0.0,0.0,0.0,1.0,0.25
31,20,5,6,0.0,0.0,0.0,0.5,0.125
32,1,1,4,0.6,0.5,0.8,0.9,0.7
32,1,2,3,0.6,0.0,0.8,1.0,0.6
32,1,3,3,0.9,1.0,0.8,1.0,0.925
32,1,4,5,0.2,0.0,0.6,0.8,0.4
32,1,5,6,0.2,0.0,0.8,0.9,0.475
32,3,2,7,0.0,0.0,0.0,0.5,0.125
32,3,3,3,0.0,0.0,0.0,0.0,0.0
32,3,4,1,0.0,0.0,0.0,0.5,0.125
32,3,5,3,1.0,1.0,0.8,1.0,0.95
32,3,6,1,0.0,0.0,0.0,0.5,0.125
32,5,2,8,0.9,1.0,0.8,0.9,0.9
32,5,3,1,0.0,0.0,0.5,1.0,0.375
32,5,4,1,0.0,0.0,0.0,0.5,0.125
32,6,1,3,0.0,0.0,0.0,0.5,0.125
32,7,1,1,0.0,0.0,0.0,1.0,0.25
32,7,3,1,0.0,0.0,0.0,1.0,0.0
32,7,4,1,0.0,0.0,0.0,1.0,0.25
32,7,5,1,0.0,0.0,0.0,0.0,0.0
32,8,1,4,0.0,0.0,0.0,0.5,0.125
32,8,2,4,0.0,0.0,0.0,0.5,0.125
32,8,3,5,0.0,0.0,0.5,0.8,0.325
32,8,4,4,0.0,0.0,0.0,0.5,0.125
32,8,5,8,0.9,1.0,0.8,0.9,0.85
32,11,2,12,0.0,0.0,0.0,0.5,0.125
32,11,3,12,0.0,0.0,0.0,0.5,0.125
32,11,4,12,0.0,0.0,0.0,0.5,0.125
32,11,5,1,0.0,0.0,0.0,0.5,0.125
32,12,1,1,0.0,0.0,0.0,1.0,0.25
32,12,2,1,0.0,0.0,0.0,1.0,0.25
32,12,3,1,0.0,0.0,0.0,1.0,0.25
32,12,4,1,0.0,0.0,0.0,1.0,0.25
32,12,5,8,0.0,0.0,0.0,0.5,0.125
32,13,4,1,0.0,0.0,0.0,0.5,0.125
32,14,1,1,0.9,1.0,0.8,0.9,0.85
32,14,2,4,0.0,0.0,0.0,0.5,0.125
32,14,3,1,0.0,0.0,0.5,1.0,0.375
32,14,4,1,0.0,0.0,0.5,1.0,0.375
32,15,1,10,0.0,0.0,0.5,0.8,0.325
32,15,2,1,0.0,0.0,0.5,1.0,0.375
32,15,4,3,0.0,0.0,0.0,0.5,0.125
32,15,5,3,0.0,0.0,0.0,1.0,0.25
32,17,1,1,0.0,0.0,0.0,1.0,0.25
32,17,2,1,0.9,1.0,0.8,0.9,0.85
32,17,5,1,0.0,0.0,0.0,1.0,0.25
32,18,1,6,0.0,0.0,0.0,1.0,0.25
32,18,2,1,0.0,0.0,0.0,1.0,0.25
32,18,3,1,0.0,0.0,0.0,1.0,0.25
32,18,4,1,0.0,0.0,0.0,1.0,0.25
32,19,1,1,0.0,0.0,0.0,1.0,0.25
32,19,2,1,0.0,0.0,0.0,1.0,0.25
32,19,3,1,0.0,0.0,0.0,1.0,0.25
32,19,4,1,0.0,0.0,0.0,1.0,0.25
32,21,3,1,0.0,0.0,0.0,0.5,0.125
32,21,5,1,0.0,0.0,0.0,0.5,0.125
33,1,1,11,0.9,1.0,0.8,0.9,0.9
33,1,2,3,0.8,0.0,0.6,0.9,0.575
33,1,3,1,1.0,1.0,1.0,1.0,1.0
33,1,4,6,0.8,0.0,0.6,0.9,0.575
33,1,5,8,0.2,0.0,0.5,0.8,0.375
33,1,6,2,0.9,1.0,0.8,0.9,0.85
33,4,2,1,0.0,0.0,0.0,1.0,0.25
33,4,3,8,0.0,0.0,0.5,1.0,0.375
33,4,4,1,0.0,0.0,0.0,0.0,0.0
33,4,5,1,0.0,0.0,0.0,0.8,0.2
33,5,2,5,0.0,0.0,0.0,0.5,0.125
33,7,1,1,0.0,0.0,0.0,0.8,0.2
33,7,3,8,0.0,0.0,0.0,0.5,0.125
33,7,5,5,0.0,0.0,0.0,0.5,0.125
33,8,2,1,0.0,0.0,0.0,1.0,0.25
33,8,3,1,0.0,0.0,0.5,1.0,0.375
33,8,5,1,0.0,0.0,0.0,1.0,0.25
33,11,1,4,0.9,1.0,0.8,0.9,0.85
33,11,4,1,0.0,0.0,0.0,0.5,0.125
33,11,6,4,0.0,0.0,0.0,1.0,0.25
33,12,1,1,0.0,0.0,0.0,0.0,0.0
33,12,2,3,0.0,0.0,0.5,0.8,0.325
33,12,3,3,1.0,1.0,0.8,1.0,0.95
33,12,4,1,0.0,0.0,0.0,1.0,0.25
33,12,5,1,0.0,0.0,0.0,0.5,0.125
33,15,1,1,0.0,0.0,0.0,0.5,0.125
33,15,3,5,0.0,0.0,0.0,0.5,0.125
33,16,1,6,0.0,0.0,0.0,0.5,0.125
33,16,2,3,0.0,0.0,0.0,0.5,0.125
33,16,4,1,0.0,0.0,0.0,0.8,0.2
33,16,5,1,0.0,0.0,0.0,1.0,0.25
33,17,1,1,0.0,0.0,0.0,0.5,0.125
33,17,3,1,1.0,1.0,0.75,1.0,0.9375
33,17,5,1,0.0,0.0,0.0,0.5,0.125
33,18,2,2,0.0,0.0,0.0,0.5,0.125
33,19,1,1,0.0,0.0,0.0,0.5,0.125
33,19,2,4,0.0,0.0,0.0,0.5,0.125
33,20,1,2,0.0,0.0,0.0,0.5,0.125
33,21,1,1,0.0,0.0,0.0,0.5,0.125
33,21,2,1,0.0,0.0,0.0,0.5,0.125
33,21,4,1,0.0,0.0,0.0,0.5,0.125
33,22,1,1,0.0,0.0,0.0,1.0,0.25
33,22,2,1,0.0,0.0,0.0,1.0,0.25
33,22,3,1,0.0,0.0,0.0,1.0,0.25
34,1,1,4,0.0,0.0,0.8,0.9,0.425
34,1,2,5,0.0,0.0,0.5,0.5,0.3333
34,1,3,7,0.0,0.0,0.5,0.8,0.325
34,2,1,2,0.0,0.0,0.5,1.0,0.375
34,2,2,1,0.2,0.0,0.5,0.8,0.375
34,2,3,3,0.9,1.0,0.8,0.9,0.9
34,2,4,4,0.8,1.0,0.6,1.0,0.85
34,3,1,9,0.0,0.0,0.5,1.0,0.375
34,3,2,2,0.0,0.0,0.5,1.0,0.375
34,3,3,5,0.8,0.8,0.6,0.9,0.775
34,3,4,9,0.0,0.0,0.5,1.0,0.375
34,3,5,2,0.0,0.0,0.5,1.0,0.375
34,3,6,5,0.8,0.8,0.6,0.9,0.775
34,4,1,12,0.8,0.8,0.6,0.9,0.775
34,4,2,2,0.0,0.0,0.8,1.0,0.0
34,4,3,6,0.2,0.0,0.5,0.8,0.375
34,4,5,4,0.9,0.8,0.7,0.9,0.825
34,5,1,1,0.2,0.0,0.8,0.9,0.475
34,5,2,9,0.6,0.0,0.8,0.9,0.575
