page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
27,12,1,4,0.5,0.0,0.75,1.0,0.5625
27,12,2,1,0.9,1.0,0.8,0.95,0.9125
27,12,3,4,0.6,0.0,0.8,1.0,0.6
27,12,4,4,0.6,0.0,0.8,1.0,0.6
27,12,5,4,0.9,1.0,0.8,0.9,0.9
27,12,6,4,0.5,0.0,0.75,1.0,0.5625
27,13,1,5,0.6,0.8,0.8,0.9,0.775
27,13,2,2,0.9,1.0,0.8,0.9,0.9
27,14,1,4,0.2,0.0,0.8,0.9,0.475
27,14,2,8,0.6,0.0,0.8,0.9,0.575
27,15,1,6,0.0,0.0,0.8,0.9,0.425
27,15,2,9,0.0,0.0,0.8,0.9,0.425
27,16,1,3,0.8,1.0,0.9,0.9,0.85
27,16,2,8,0.8,1.0,0.9,0.95,0.9125
27,17,1,2,0.9,0.8,0.7,0.9,0.825
27,17,2,4,0.5,0.0,0.75,0.9,0.5375
27,17,3,2,0.9,0.8,0.7,0.9,0.825
27,17,4,4,0.8,1.0,0.6,0.9,0.825
27,17,5,4,0.5,0.0,0.75,0.9,0.5375
27,17,6,5,0.0,0.0,0.8,0.9,0.425
27,17,7,2,0.8,1.0,0.8,0.9,0.85
27,18,1,2,0.8,0.5,0.9,0.9,0.775
27,18,2,10,0.9,1.0,0.8,0.9,0.9
27,18,3,4,0.5,0.0,0.75,0.9,0.5375
27,18,4,8,0.8,1.0,0.8,1.0,0.85
27,18,5,3,0.6,0.0,0.8,0.9,0.575
27,19,1,9,0.9,0.8,0.7,0.9,0.825
27,19,3,5,0.9,1.0,0.8,0.9,0.9
27,19,4,7,0.9,1.0,0.8,0.95,0.9125
27,19,5,8,0.9,0.8,0.7,0.9,0.825
27,19,6,9,0.9,0.8,0.7,0.9,0.825
27,20,1,9,0.9,0.8,0.7,0.9,0.825
27,21,1,1,0.9,1.0,0.8,0.9,0.9
27,21,2,8,0.0,0.0,0.5,1.0,0.375
27,22,1,2,0.8,0.0,0.8,0.9,0.625
27,22,2,1,0.8,0.5,0.8,0.9,0.75
27,22,3,3,0.6,0.0,0.8,0.9,0.575
27,22,4,8,0.8,0.8,0.9,0.9,0.85
27,22,5,6,0.8,1.0,0.6,0.9,0.825
27,23,1,3,0.6,0.0,0.8,0.9,0.575
27,23,2,8,0.9,1.0,0.8,0.9,0.9
27,24,1,8,0.2,0.0,0.8,0.9,0.475
27,24,2,9,0.9,1.0,0.8,1.0,0.925
27,24,3,7,0.0,0.0,0.5,1.0,0.375
27,24,4,8,0.8,1.0,0.6,0.9,0.825
27,24,5,4,0.5,0.0,0.75,0.9,0.5375
28,1,1,2,0.8,0.0,0.8,0.9,0.625
28,1,2,5,0.8,1.0,0.6,0.9,0.825
28,2,1,1,0.5,0.0,0.75,0.9,0.5375
28,2,2,4,0.0,0.0,0.5,1.0,0.375
28,3,1,7,0.9,1.0,0.8,0.9,0.9
28,3,2,4,0.9,1.0,0.8,0.9,0.9
28,3,3,4,0.8,0.0,0.8,0.9,0.625
28,3,4,6,0.0,0.0,0.8,0.9,0.425
28,3,5,7,0.9,1.0,0.8,0.9,0.9
28,3,6,2,0.9,1.0,0.8,0.95,0.9125
28,3,7,4,0.9,1.0,0.8,0.9,0.9
28,4,1,3,0.2,0.0,0.8,0.9,0.475
28,4,2,5,0.8,0.0,0.8,0.9,0.625
28,5,1,7,0.5,0.0,0.75,0.9,0.5375
28,5,2,9,0.8,0.5,0.8,0.9,0.75
28,6,1,1,0.0,0.0,0.5,1.0,0.375
28,6,2,1,0.6,0.0,0.8,0.9,0.575
28,6,3,5,0.6,0.0,0.8,0.9,0.575
28,6,4,4,0.2,0.0,0.8,0.9,0.475
28,6,5,2,0.9,1.0,0.8,0.9,0.9
28,7,1,7,0.8,0.5,0.8,0.9,0.75
28,7,2,6,0.6,0.8,0.8,0.9,0.775
28,7,3,1,0.9,0.5,0.8,0.9,0.775
28,7,4,4,0.6,0.0,0.8,0.9,0.575
28,7,5,5,0.9,1.0,0.8,0.9,0.85
28,8,1,5,0.0,0.0,0.8,0.9,0.425
28,8,2,4,0.6,0.0,0.8,0.9,0.575
28,9,1,1,0.5,0.0,0.75,0.9,0.5375
28,9,2,10,0.8,1.0,0.6,1.0,0.85
28,9,4,10,0.8,1.0,0.6,1.0,0.85
28,10,1,2,0.8,0.8,0.6,0.9,0.775
28,10,2,6,0.8,0.5,0.6,0.9,0.7
28,10,3,4,0.8,1.0,0.8,0.9,0.875
28,10,4,8,0.6,0.0,0.8,0.9,0.575
28,10,5,7,0.8,0.8,0.6,0.9,0.775
28,11,1,3,0.0,0.0,0.5,1.0,0.375
28,11,2,4,0.5,0.0,0.75,0.9,0.5375
28,13,1,4,0.2,0.0,0.8,0.9,0.475
28,13,2,1,0.9,1.0,0.8,1.0,0.925
28,13,3,4,0.2,0.0,0.8,0.9,0.475
28,13,4,2,0.0,0.0,0.8,1.0,0.45
28,13,5,2,0.9,1.0,0.8,0.9,0.9
28,13,6,2,0.9,1.0,0.8,0.95,0.9125
28,14,1,4,0.8,0.0,0.6,0.9,0.575
28,14,2,3,0.6,0.0,0.8,0.9,0.575
28,15,1,7,0.2,0.0,0.8,0.9,0.475
28,15,2,5,0.2,0.0,0.8,1.0,0.5
28,15,3,5,0.2,0.0,0.8,1.0,0.5
28,15,4,4,0.6,0.0,0.8,1.0,0.6
28,15,5,6,0.8,1.0,0.6,0.9,0.825
28,16,1,6,0.9,1.0,0.8,0.9,0.85
28,16,2,3,0.9,1.0,0.8,0.9,0.9
28,17,1,5,0.5,0.0,0.75,0.9,0.5375
28,17,2,1,0.2,0.0,0.8,0.9,0.475
28,18,1,2,0.8,0.5,0.8,0.9,0.75
28,18,2,5,0.6,0.0,0.8,0.9,0.575
28,18,3,1,0.2,0.0,0.8,0.9,0.475
28,18,4,4,0.6,0.0,0.8,0.9,0.575
28,18,5,6,0.9,0.8,0.7,0.9,0.825
28,18,6,1,0.2,0.0,0.5,0.8,0.375
28,18,7,10,0.9,1.0,0.8,0.95,0.9125
28,19,1,1,1.0,1.0,0.8,1.0,0.95
28,19,2,3,0.6,1.0,0.8,0.9,0.825
28,19,3,1,1.0,1.0,0.8,1.0,0.95
28,19,4,3,0.6,1.0,0.8,0.9,0.825
28,20,1,2,0.0,0.0,0.8,0.9,0.425
28,20,2,2,0.0,0.0,0.8,0.9,0.425
28,20,3,2,0.9,1.0,0.8,0.9,0.9
28,20,4,5,0.8,0.5,0.8,0.9,0.75
28,20,5,6,0.8,1.0,0.8,0.9,0.875
28,20,6,7,0.9,0.8,0.7,0.9,0.825
28,21,1,5,0.6,0.0,0.8,0.9,0.575
28,21,2,7,0.6,0.0,0.8,0.9,0.575
28,22,1,3,0.8,1.0,0.8,1.0,0.9
28,22,2,5,0.9,1.0,0.8,1.0,0.925
28,22,3,8,0.5,0.0,0.75,0.9,0.5375
28,22,4,5,0.8,0.0,0.8,1.0,0.65
28,22,5,6,0.8,0.0,0.8,0.9,0.375
28,23,1,5,0.2,0.0,0.8,0.9,0.475
28,23,2,3,0.5,0.0,0.75,0.9,0.5375
29,1,1,2,0.9,1.0,0.8,0.95,0.9125
29,1,2,3,0.9,1.0,0.8,0.9,0.9
29,1,3,6,0.8,0.0,0.8,1.0,0.65
29,2,1,4,0.9,1.0,0.8,0.9,0.9
29,2,2,4,0.8,0.8,0.6,0.9,0.775
29,2,4,8,0.8,0.0,0.6,0.9,0.575
29,2,5,8,0.9,1.0,0.8,0.9,0.9
29,3,1,5,0.9,1.0,0.8,0.9,0.9
29,3,2,9,0.9,1.0,0.8,0.9,0.9
29,3,3,5,0.9,1.0,0.8,0.9,0.9
29,3,4,9,0.9,1.0,0.8,0.9,0.9
29,4,1,9,0.0,0.0,0.8,1.0,0.45
29,4,2,3,0.5,0.0,0.75,1.0,0.5625
29,4,3,5,0.9,1.0,0.8,1.0,0.925
29,4,4,4,0.8,0.8,0.6,0.9,0.775
29,4,5,6,0.9,1.0,0.8,0.95,0.9125
29,4,6,9,0.0,0.0,0.8,1.0,0.45
29,6,1,6,0.8,0.8,0.6,0.9,0.775
29,6,2,2,0.9,1.0,0.8,0.9,0.9
29,6,3,1,0.6,0.0,0.8,1.0,0.6
29,6,4,7,0.6,0.8,0.8,0.9,0.775
29,6,5,3,0.9,0.75,0.8,0.9,0.8375
29,7,1,1,0.9,1.0,0.8,0.9,0.9
29,7,2,2,1.0,1.0,0.8,0.9,0.925
29,8,1,8,0.9,1.0,0.8,0.9,0.9
29,8,2,8,0.9,1.0,0.8,0.9,0.85
29,8,3,9,0.8,0.0,0.6,0.9,0.575
29,8,4,2,0.6,0.0,0.8,0.9,0.575
29,8,5,3,0.9,0.8,0.7,0.9,0.825
29,9,1,5,0.5,0.0,0.75,0.9,0.5375
29,9,2,2,0.8,1.0,0.8,0.9,0.875
29,9,3,8,0.0,0.0,0.5,1.0,0.375
29,9,4,5,0.2,0.0,0.8,0.9,0.475
29,9,5,3,0.5,0.0,0.75,1.0,0.5625
29,10,1,7,0.6,0.0,0.8,0.9,0.575
29,10,2,1,0.6,0.5,0.8,0.9,0.7
29,10,3,4,0.8,1.0,0.8,0.9,0.875
29,10,4,5,0.5,0.0,0.75,0.9,0.5375
29,10,5,7,0.9,1.0,0.8,0.9,0.9
29,11,1,1,0.9,1.0,0.8,0.9,0.85
29,14,1,8,0.0,0.0,0.8,1.0,0.45
29,14,2,10,0.8,0.8,0.6,0.9,0.775
29,14,3,9,0.9,1.0,0.8,0.9,0.9
29,14,4,3,0.9,0.8,0.7,0.9,0.825
29,14,5,9,0.8,0.0,0.8,0.9,0.625
29,15,1,4,0.6,0.0,0.8,0.9,0.575
29,15,2,5,0.9,0.8,0.7,0.9,0.825
29,15,3,9,0.6,0.5,0.8,0.9,0.7
29,15,4,9,0.9,1.0,0.8,0.9,0.9
29,15,5,7,0.9,1.0,0.8,0.9,0.9
29,16,1,1,0.6,0.0,0.8,0.9,0.575
29,16,2,2,0.2,0.0,0.8,0.9,0.475
29,16,3,2,0.9,0.8,0.7,0.9,0.825
29,16,4,5,0.8,0.6,0.8,0.9,0.775
29,16,5,4,0.9,1.0,0.8,0.9,0.9
29,17,1,4,0.9,1.0,0.8,0.95,0.9125
29,17,2,1,0.2,0.0,0.5,1.0,0.425
29,17,3,5,0.9,1.0,0.8,0.9,0.9
29,17,4,3,0.9,0.8,0.7,0.9,0.825
29,17,5,1,0.9,1.0,0.8,0.9,0.85
29,18,1,2,0.5,0.0,0.75,0.9,0.5375
29,18,2,5,0.9,1.0,0.8,0.9,0.9
29,18,3,5,0.9,0.8,0.8,0.9,0.85
29,18,4,9,0.9,1.0,0.8,0.9,0.9
29,18,5,3,0.4,0.0,0.8,0.9,0.525
29,19,1,1,0.9,1.0,0.8,0.9,0.9
29,19,2,2,0.2,0.0,0.8,0.9,0.475
29,19,3,2,0.8,0.8,0.6,0.9,0.775
29,19,4,5,1.0,1.0,0.8,1.0,0.95
29,19,5,7,0.8,1.0,0.9,0.9,0.85
29,20,1,1,0.2,0.0,0.8,1.0,0.5
29,20,2,3,0.8,0.6667,0.75,0.9,0.7792
29,20,3,4,0.6,0.0,0.8,0.9,0.575
29,20,4,7,0.8,0.8,0.6,0.9,0.775
29,20,5,8,0.9,1.0,0.8,0.9,0.9
29,21,1,4,0.9,0.9,0.8,0.9,0.875
29,21,2,6,0.8,0.5,0.8,0.9,0.75
29,21,3,2,0.6,0.0,0.8,0.9,0.575
29,21,4,4,0.6,0.0,0.8,0.9,0.575
29,21,5,7,0.8,0.8,0.6,0.9,0.775
29,22,1,1,0.8,1.0,0.8,0.9,0.875
29,22,2,1,0.8,0.8,0.9,0.9,0.85
29,22,3,3,0.9,1.0,0.8,0.95,0.9125
29,22,4,4,0.6,0.0,0.8,0.9,0.575
29,22,5,5,0.9,0.8,0.7,0.9,0.825
29,23,1,8,0.8,0.5,0.9,0.9,0.775
29,23,2,3,0.9,0.8,0.7,0.9,0.825
29,23,3,8,0.6,0.0,0.8,0.9,0.575
29,23,4,4,0.9,0.8,0.7,0.9,0.825
29,23,5,6,0.9,1.0,0.8,0.9,0.9
29,24,1,10,0.8,0.0,0.6,0.9,0.575
29,24,2,4,0.8,0.5,0.6,0.9,0.7
29,24,3,3,0.9,1.0,0.8,0.9,0.9
29,24,5,10,0.5,0.0,0.75,0.9,0.5375
30,1,1,1,0.9,1.0,0.8,0.9,0.9
30,1,2,2,0.8,0.8,0.9,0.9,0.85
30,1,3,3,0.9,1.0,0.8,0.9,0.85
30,1,4,4,0.8,0.5,0.6,0.9,0.7
30,1,5,6,0.9,1.0,0.8,0.9,0.9
30,2,1,2,0.9,1.0,0.8,0.9,0.85
30,2,2,2,0.0,0.0,0.5,1.0,0.375
30,2,4,8,0.2,0.0,0.8,0.9,0.475
30,2,5,1,0.0,0.0,0.5,1.0,0.375
30,3,1,1,0.8,0.0,0.6,0.9,0.575
30,3,2,5,0.2,0.0,0.8,0.9,0.475
30,3,3,3,0.8,1.0,0.6,0.9,0.825
30,3,4,4,0.9,0.8,0.7,0.9,0.825
30,3,5,7,0.8,0.5,0.8,0.9,0.75
30,4,1,2,0.9,1.0,0.8,0.9,0.9
30,4,2,2,0.8,1.0,0.6,0.9,0.825
30,4,3,4,0.2,0.0,0.8,1.0,0.5
30,4,4,4,0.9,1.0,0.8,0.9,0.9
30,4,5,5,0.9,1.0,0.8,0.9,0.85
30,5,1,5,0.5,0.0,0.75,0.9,0.5375
30,5,2,1,0.8,0.5,0.6,0.9,0.7
30,5,3,6,0.9,0.8,0.7,0.9,0.825
30,5,4,3,0.2,0.0,0.8,0.9,0.475
30,5,5,8,0.6,0.0,0.8,0.9,0.575
30,6,1,4,0.9,1.0,0.8,0.9,0.9
30,6,2,10,0.9,0.5,0.8,0.9,0.775
30,6,3,2,0.8,0.0,0.8,1.0,0.65
30,6,4,6,0.0,0.0,0.8,1.0,0.45
30,6,5,2,0.9,1.0,0.8,0.95,0.9125
30,7,1,1,0.8,0.5,0.8,0.9,0.75
30,7,2,7,0.2,0.0,0.8,0.9,0.475
30,7,3,2,0.9,0.8,0.7,0.9,0.825
30,7,4,5,0.2,0.0,0.5,0.8,0.375
30,7,5,2,0.9,1.0,0.8,0.9,0.9
30,8,1,6,0.2,0.0,0.8,0.9,0.475
30,8,2,6,0.8,0.6667,0.9,0.9,0.8167
30,8,3,6,0.1,0.0,0.8,0.9,0.45
30,8,4,5,0.8,0.8,0.6,0.9,0.775
30,8,5,2,0.9,0.8,0.7,0.9,0.825
30,9,2,3,0.9,1.0,0.8,0.9,0.9
30,9,3,4,0.8,0.0,0.6,0.9,0.575
30,9,4,7,0.6,0.0,0.8,0.9,0.575
30,9,5,6,0.9,1.0,0.8,0.9,0.9
30,11,1,4,0.8,1.0,0.8,1.0,0.9
30,11,2,5,0.6,0.5,0.8,0.9,0.7
30,11,3,6,0.8,0.0,0.6,0.9,0.575
30,11,4,7,0.6,0.0,0.8,0.9,0.575
30,11,5,3,0.6,0.0,0.8,0.9,0.575
30,13,1,4,0.8,0.8,0.9,0.9,0.85
30,15,1,2,0.8,0.8,0.6,0.9,0.775
30,15,2,4,0.9,1.0,0.8,0.95,0.9125
30,15,3,5,0.0,0.0,0.5,1.0,0.375
30,15,4,5,0.0,0.0,0.8,1.0,0.45
30,15,5,8,0.8,0.5,0.6,0.9,0.7
30,16,1,2,0.8,0.5,0.6,0.9,0.7
30,16,2,4,0.9,1.0,0.8,1.0,0.925
30,16,3,4,0.8,0.0,0.8,1.0,0.65
30,16,4,5,0.9,1.0,0.8,0.9,0.9
30,16,5,7,0.9,1.0,0.8,0.95,0.9125
30,17,1,6,0.6,0.5,0.8,0.9,0.7
30,17,2,4,0.2,0.0,0.8,0.9,0.475
30,17,3,7,0.8,0.0,0.8,0.9,0.625
30,17,4,7,0.8,0.6,0.8,0.9,0.775
30,17,5,2,0.9,0.8,0.7,0.9,0.825
30,18,1,1,0.9,1.0,0.8,0.9,0.9
30,18,2,3,0.9,1.0,0.8,0.9,0.9
30,18,3,3,0.2,0.0,0.5,0.8,0.375
30,18,4,3,0.8,0.0,0.6,0.9,0.575
30,18,5,7,0.9,1.0,0.8,0.9,0.9
30,20,1,2,0.2,0.0,0.8,0.9,0.475
30,20,2,8,0.8,1.0,0.6,0.9,0.825
30,21,1,4,0.9,1.0,0.8,0.9,0.9
30,21,2,2,0.6,0.5,0.8,0.9,0.7
30,21,3,3,0.6,0.0,0.8,0.9,0.575
30,21,4,3,0.4,0.0,0.8,0.9,0.525
30,21,5,3,0.6,0.0,0.8,0.9,0.575
30,21,6,4,0.4,0.0,0.6,0.8,0.45
30,22,1,2,0.6,0.0,0.8,0.9,0.575
30,22,2,4,0.9,0.8,0.7,0.9,0.825
30,22,3,6,0.8,0.8,0.6,0.9,0.775
30,22,4,1,0.9,0.8,0.7,0.9,0.825
30,22,5,5,0.6,0.25,0.8,0.9,0.6375
30,23,1,1,0.8,0.6667,0.75,0.9,0.7792
30,23,2,11,0.9,1.0,0.8,0.9,0.9
30,23,3,3,0.8,1.0,0.75,0.9,0.8625
30,23,4,9,0.8,0.0,0.6,0.9,0.575
30,23,5,6,0.9,1.0,0.8,1.0,0.925
30,24,1,6,0.2,0.0,0.8,0.9,0.475
30,24,2,8,0.6,0.0,0.8,0.9,0.575
30,24,3,1,0.9,1.0,0.8,0.9,0.9
30,24,4,6,0.6,0.0,0.8,0.9,0.575
30,24,5,5,0.8,0.0,0.8,0.9,0.625
31,1,1,2,0.9,1.0,0.8,0.95,0.9125
31,1,2,4,0.9,0.8,0.7,0.9,0.825
31,1,3,12,0.5,0.0,0.75,0.9,0.5375
31,1,4,12,0.6,0.0,0.8,0.9,0.575
31,1,5,7,0.6,0.0,0.8,0.9,0.575
31,2,1,4,0.5,0.0,0.75,0.9,0.5375
31,2,2,2,0.9,1.0,0.8,0.95,0.9125
31,2,3,5,0.5,0.0,0.75,1.0,0.5625
31,2,4,7,0.8,1.0,0.8,1.0,0.9
31,2,5,8,0.8,0.8,0.9,0.9,0.85
31,3,1,3,0.6,0.0,0.8,0.9,0.575
31,3,2,6,0.0,0.0,0.8,1.0,0.45
31,3,3,3,0.6,0.0,0.8,0.9,0.575
31,3,4,6,0.0,0.0,0.8,1.0,0.45
31,4,1,5,0.2,0.0,0.8,0.9,0.475
31,4,2,4,0.6,1.0,0.8,0.9,0.825
31,4,3,2,0.8,0.75,0.9,0.95,0.85
31,4,4,6,0.9,1.0,0.8,0.9,0.85
31,4,5,11,0.8,0.8,0.6,0.9,0.775
31,5,1,8,0.9,1.0,0.9,0.9,0.875
31,5,2,7,0.9,0.8,0.7,0.95,0.8375
31,5,3,2,0.6,0.0,0.8,0.9,0.575
31,5,4,3,0.8,0.5,0.8,0.9,0.75
31,5,5,3,0.5,0.0,0.75,0.9,0.5375
31,6,1,1,0.9,1.0,0.8,0.95,0.9125
31,6,2,8,0.6,0.0,0.8,0.9,0.575
31,6,3,7,0.8,0.0,0.6,0.9,0.575
31,6,4,7,0.9,1.0,0.8,0.9,0.9
31,6,5,3,0.8,0.0,0.8,1.0,0.65
31,6,6,5,0.2,0.0,0.8,0.9,0.475
31,6,7,6,0.9,0.8,0.6,0.9,0.8
31,7,1,2,0.8,0.8,0.6,0.9,0.775
31,7,2,3,0.9,1.0,0.8,0.9,0.9
31,7,3,4,0.6,0.0,0.8,0.9,0.575
31,7,4,5,0.8,0.8,0.9,0.9,0.85
31,7,5,7,0.8,0.75,0.9,0.95,0.85
31,8,1,5,0.0,0.0,0.5,1.0,0.375
31,8,2,2,0.5,0.0,0.75,0.9,0.5375
31,8,3,2,0.9,1.0,0.8,0.9,0.9
31,8,5,3,0.9,1.0,0.8,1.0,0.925
31,9,1,7,0.6,0.5,0.8,0.9,0.7
31,9,2,4,0.9,0.8,0.7,0.9,0.825
31,9,3,2,0.6,0.0,0.8,0.9,0.575
31,9,4,5,0.9,1.0,0.8,0.9,0.9
31,9,5,11,0.9,1.0,0.8,0.95,0.9125
31,10,1,5,0.8,0.0,0.8,1.0,0.65
31,10,2,5,0.9,0.8,0.7,0.9,0.825
31,10,3,7,0.9,1.0,0.8,1.0,0.925
31,10,4,8,0.2,0.0,0.8,0.9,0.475
31,10,5,4,0.8,0.5,0.8,0.9,0.75
31,11,1,1,0.9,1.0,0.8,0.9,0.9
31,11,2,2,0.8,1.0,0.9,0.95,0.9125
31,12,1,2,0.8,0.0,0.75,0.9,0.6125
31,12,2,2,1.0,1.0,0.75,1.0,0.9375
31,12,3,3,0.9,1.0,0.8,0.9,0.9
31,12,4,4,0.5,0.0,0.75,0.9,0.5375
31,12,5,4,0.9,1.0,0.8,0.9,0.9
31,13,1,3,0.2,0.0,0.8,1.0,0.5
31,13,2,5,0.2,0.0,0.8,0.9,0.475
31,13,3,2,1.0,1.0,0.8,1.0,0.95
31,13,4,2,0.5,0.0,0.75,1.0,0.5625
31,13,5,8,0.5,0.0,0.75,0.9,0.5375
31,14,1,4,0.6,0.0,0.8,0.9,0.575
31,14,2,5,0.8,0.5,0.8,0.9,0.75
31,15,1,1,0.9,1.0,0.8,0.9,0.9
31,15,2,8,0.6,0.0,0.8,0.9,0.575
31,15,3,4,0.9,0.8,0.9,0.95,0.8875
31,15,4,6,0.5,0.0,0.75,0.9,0.5375
31,15,5,5,0.6,0.0,0.8,0.9,0.575
31,17,1,4,0.8,0.0,0.6,0.9,0.575
31,17,2,1,0.5,0.0,0.75,0.9,0.5375
31,17,3,3,0.9,0.8,0.7,0.9,0.825
31,17,4,2,0.0,0.0,0.8,1.0,0.45
31,17,5,6,0.5,0.0,0.75,0.9,0.5375
31,18,1,1,0.9,1.0,0.8,0.9,0.9
31,18,2,9,0.6,0.5,0.8,0.9,0.7
31,18,3,6,0.8,0.5,0.6,0.9,0.7
31,18,4,4,0.9,1.0,0.8,0.9,0.85
31,18,5,2,0.6,0.5,0.8,0.9,0.7
31,19,1,3,0.8,0.8,0.9,0.9,0.85
31,19,2,3,0.8,0.6,0.8,0.9,0.775
31,19,3,5,0.2,0.0,0.8,0.9,0.475
31,19,4,8,0.8,0.6,0.8,0.9,0.775
31,19,5,4,0.8,0.5,0.8,0.9,0.75
31,20,1,1,0.8,0.0,0.8,1.0,0.65
31,20,2,6,0.9,1.0,0.8,0.9,0.9
31,20,3,3,0.9,0.9,0.8,0.95,0.8875
31,20,4,6,0.9,1.0,0.8,0.9,0.9
31,20,5,2,0.0,0.0,0.8,0.9,0.425
31,22,1,1,0.5,0.0,0.75,1.0,0.5625
31,22,2,3,0.8,0.5,0.9,0.9,0.775
31,22,3,2,0.9,1.0,0.8,0.9,0.9
31,22,4,4,0.9,0.8,0.7,0.9,0.825
31,22,5,7,0.9,1.0,0.8,0.9,0.9
31,24,1,7,0.0,0.0,0.8,1.0,0.45
31,24,2,2,0.9,1.0,0.8,0.9,0.9
31,24,3,4,0.0,0.0,0.8,1.0,0.45
31,24,4,4,0.0,0.0,0.8,0.9,0.425
31,24,5,1,0.5,0.0,0.75,1.0,0.5625
32,1,1,4,0.6,0.5,0.8,0.9,0.7
32,1,2,1,0.9,1.0,0.8,1.0,0.925
32,1,3,7,0.2,0.0,0.8,0.9,0.475
32,1,4,6,0.2,0.0,0.8,0.9,0.475
32,1,5,3,0.6,0.0,0.8,0.9,0.575
32,3,1,8,0.8,0.8,0.6,0.9,0.775
32,3,2,2,0.8,1.0,0.8,0.9,0.875
32,3,3,3,0.5,0.0,0.75,0.9,0.5375
32,3,4,4,0.9,1.0,0.8,0.9,0.85
32,3,5,6,0.6,0.0,0.8,0.9,0.575
32,3,6,8,0.8,0.8,0.6,0.9,0.775
32,5,1,9,0.6,0.0,0.8,0.9,0.575
32,5,2,7,0.8,0.75,0.9,0.9,0.8375
32,5,3,2,0.9,0.8,0.7,0.9,0.825
32,5,4,3,0.8,0.5,0.8,0.9,0.75
32,5,5,8,0.9,1.0,0.8,0.9,0.9
32,6,1,3,0.9,1.0,0.8,0.9,0.9
32,6,2,4,0.9,1.0,0.8,0.95,0.9125
32,7,1,5,0.8,0.5,0.9,0.9,0.775
32,7,2,7,0.9,1.0,0.8,0.9,0.9
32,7,3,4,0.8,1.0,0.8,1.0,0.9
32,7,4,5,0.8,0.75,0.6,0.9,0.7625
32,7,5,9,0.8,0.5,0.6,0.9,0.7
32,8,1,1,0.9,1.0,0.8,0.95,0.9125
32,8,2,5,0.8,0.0,0.6,1.0,0.6
32,8,3,3,0.8,0.0,0.6,0.9,0.575
32,8,4,7,0.8,1.0,0.8,1.0,0.9
32,8,5,8,0.2,0.0,0.8,0.9,0.475
32,11,1,2,0.2,0.0,0.8,0.9,0.475
32,11,2,2,0.9,1.0,0.8,0.9,0.9
32,11,3,6,0.5,0.0,0.75,0.9,0.5375
32,11,4,6,0.9,1.0,0.8,0.9,0.9
32,11,5,5,0.5,0.0,0.75,0.9,0.5375
32,12,1,1,0.9,0.5,0.8,0.9,0.775
32,12,2,3,0.8,0.8,0.9,0.9,0.85
32,12,3,5,0.9,1.0,0.8,0.9,0.9
32,12,4,7,0.8,0.6,0.8,0.9,0.775
32,12,5,3,0.9,0.8,0.7,0.9,0.825
32,13,1,5,0.9,1.0,0.8,0.9,0.9
32,13,2,3,0.9,1.0,0.8,0.9,0.9
32,13,3,3,0.9,1.0,0.8,0.9,0.9
32,13,4,4,0.9,0.5,0.8,0.9,0.775
32,13,5,5,0.9,1.0,0.8,0.9,0.9
32,14,1,6,0.5,0.0,0.75,0.9,0.5375
32,14,2,6,0.9,1.0,0.8,0.9,0.9
32,14,3,1,0.2,0.0,0.5,1.0,0.425
32,14,4,9,0.5,0.0,0.75,0.9,0.5375
32,14,5,9,0.2,0.0,0.8,0.9,0.475
32,15,1,1,0.2,0.0,0.8,0.9,0.475
32,15,2,5,0.8,0.5,0.8,0.9,0.75
32,15,3,2,0.6,0.8,0.7,0.9,0.75
32,15,4,5,0.2,0.0,0.8,1.0,0.5
32,15,5,5,0.8,0.5,0.6,0.9,0.7
32,17,1,3,0.8,1.0,0.8,0.9,0.875
32,17,2,2,0.9,1.0,0.8,0.9,0.9
32,17,3,6,0.2,0.0,0.5,1.0,0.425
32,17,4,7,0.8,0.0,0.8,0.9,0.375
32,17,5,6,0.0,0.0,0.5,1.0,0.375
32,18,1,5,0.8,1.0,0.8,0.9,0.875
32,18,2,2,0.8,0.0,0.8,0.9,0.625
32,18,3,6,0.2,0.0,0.8,0.9,0.475
32,18,4,5,0.6,0.0,0.8,0.9,0.575
32,18,5,9,0.8,1.0,0.8,1.0,0.9
32,19,1,7,0.0,0.0,0.75,1.0,0.4375
32,19,2,7,0.6,0.0,0.8,1.0,0.6
32,19,3,7,0.0,0.0,0.75,1.0,0.4375
32,19,4,7,0.6,0.0,0.8,1.0,0.6
32,21,1,2,0.6,0.0,0.8,0.9,0.575
32,21,2,5,0.9,1.0,0.8,0.9,0.9
32,21,3,3,0.5,0.0,0.75,0.9,0.5375
32,21,4,3,1.0,1.0,1.0,1.0,1.0
32,21,5,1,0.0,0.0,0.5,1.0,0.375
32,22,1,1,0.2,0.0,0.8,0.9,0.475
32,23,1,7,0.6,0.0,0.8,0.9,0.575
32,23,2,4,0.5,0.0,0.75,0.8,0.5125
32,23,3,9,0.8,0.0,0.8,0.9,0.575
32,23,4,4,0.8,1.0,0.9,0.85,0.8625
32,23,5,4,0.9,1.0,0.8,0.9,0.9
32,24,1,4,0.6,0.0,0.8,1.0,0.6
32,24,2,4,0.5,0.0,0.75,1.0,0.5625
32,24,3,5,0.5,0.0,0.75,1.0,0.5625
32,24,4,3,0.8,0.8,0.6,0.9,0.775
32,24,5,7,0.8,0.5,0.6,0.9,0.7
