Title,Category,Questions Average BLEU,Options Average BLEU
Epic Engineering: Building the Brooklyn Bridge - Alex Gendler,"Design, Engineering & Technology",0.684759368063239,0.5168157668134258
Can ketchup clean a penny?,Science & Technology,0.7376938125897337,0.505573024939063
"What ""Machiavellian"" really means - Pazit Cahlon and Alex Gendler",Organization and Time Management,0.7158303297763565,0.2589049868743526
The wildly complex anatomy of a sneaker - Angel Chang,"Design, Engineering & Technology",0.7183993922950952,0.6917374465271378
Is Google killing your memory?,Thinking & Learning,0.6837105673060705,0.5089692568232687
Why cockroaches are so hard to kill,Science & Technology,0.728656012976894,0.7271763183155591
The art forger who tricked the Nazis - Noah Charney,History,0.7347912804355664,0.3140193136255215
Adding '-ed' | Past tense verbs,Literature & Language,0.7178095693108751,0.6091519951934034
Meat-eating plants,Environmental Science,0.7919668358145964,0.6903558643091293
Why bats don't get sick - Arinjay Banerjee,Science & Technology,0.7167043477623518,0.449618308727779
Myths you learned in health class,Public Health,0.7080578578070001,0.5516965348884912
The amazing effects of gratitude,Thinking & Learning,0.6689752791853818,0.6232091947511635
"Why should you read ""Waiting for Godot""? - Iseult Gillespie",Literature & Language,0.655043542673356,0.6102442522252739
Can you outsmart a troll (by thinking like one)? - Claire Wardle,Science & Technology,0.701457133840837,0.2909294024162881
The five W's song,Literature & Language,0.8050329621674562,0.5462248132819295
"The big-beaked, rock-munching fish that protect coral reefs - Mike Gil",Science & Technology,0.7366422523583631,0.8639930154730131
Are we living in a simulation? - Zohreh Davoudi,Earth and Space Science,0.7041260106270674,0.4278457950174423
The accident that changed the world - Allison Ramsey and Mary Staicu,Critical Thinking,0.7502459356109863,0.7383941047448649
Which is better: Soap or hand sanitizer? - Alex Rosenthal and Pall Thordarson,Public Health,0.7116090104591544,0.2076446967352601
Why is that baby staring at me?,Developmental Psychology,0.7018242058027852,0.4641210182343432
Frogsicles: Frozen but still alive,Science & Technology,0.7094385223149199,0.4277113707774303
How feng shui shaped Hong Kong's skyline,"Design, Engineering & Technology",0.6755692386380738,0.291227861898177
A brief history of cannibalism - Bill Schutt,Literature & Language,0.6921826988042183,0.7298268426834431
Can stereotypes ever be good? - Sheila Marie Orfano and Densho,Psychology,0.6955523000324899,0.3746883298928063
How does chemotherapy work? - Hyunsoo Joshua No,Health,0.7150777121223615,0.4500561878047278
What is a coronavirus? - Elizabeth Cox,Public Health,0.7130427229363403,0.4457650839883558
History through the eyes of a chicken - Chris A. Kniesly,Science & Technology,0.7270293240337179,0.365505238749804
What is hyperbole?,Literature & Language,0.7287788825755603,0.2781879950993148
Using radioactive drugs to see inside your body - Pedro Brugarolas,Science & Technology,0.7485858718046552,0.3333127256260701
Could we steal the power of a black hole? - Fabio Pacucci,Emotional Health,0.7149569988338478,0.4190747524683175
Newton's three-body problem explained - Fabio Pacucci,Science & Technology,0.775750948152587,0.3193027051425151
The science of hearing - Douglas L. Oliver,Health,0.7013118219019687,0.4209545959752456
The first and last king of Haiti - Marlene Daut,History,0.7247104496397245,0.5112263163165636
How friendship affects your brain - Shannon Odell,Psychology,0.6822814878855897,0.6081387528508887
Nature's mood rings: How chameleons really change color,Social Studies,0.6912759336062724,0.5360896357769007
Can you solve the alien probe riddle? - Dan Finkel,Mathematics,0.7039721519325782,1.0
Who decides how long a second is? - John Kitching,Science & Technology,0.6853532037264831,0.3208950993828429
Stay in - or leave - a relationship?,Psychology,0.6530083276762879,0.5236676461549329
Make your own secret ink!,Science & Technology,0.7835874496299289,0.3015092729507462
The Very Hungry Caterpillar - Read aloud picture book,Literature,0.7456259419158203,0.7963566817354817
"Why should you read ""Don Quixote""? - Ilan Stavans",Literature & Language,0.7681172691425744,0.3649275035405297
Romance and revolution: The poetry of Pablo Neruda - Ilan Stavans,Health,0.7336114881413381,0.6781541144516867
Nature's fortress: How cacti keep water in and predators out - Lucas C. Majure,Science & Technology,0.7309001054653612,0.5973031754652566
Can you solve the rogue AI riddle? - Dan Finkel,Mathematics,0.6867576780921409,0.1315375868539386
Can you solve the honeybee riddle? - Dan Finkel,Mathematics,0.7379057102172234,0.4284224395600294
Super E (silent E hip hop song for kids),Literature & Language,0.7759962116512393,0.4762291555773503
Did the Amazons really exist? - Adrienne Mayor,Social Studies,0.7304379665265591,0.4232592191086581
"What causes panic attacks, and how can you prevent them? - Cindy J. Aaronson",Psychology,0.7766566626620175,0.5959684379184182
There Was an Old Lady Who Swallowed a Fly | Read aloud flip-along book,Literature,0.7522188229659219,0.5994001970349089
Reforestation: Impact on Climate,Science & Technology,0.7942310476805007,0.5397483679129941
Learn to read long vowels - AU and AW,Literature & Language,0.7733737616605139,0.42367040815653
The surprising reason birds sing - Partha P. Mitra,Science & Technology,0.7115107505694966,0.8430296010902975
What Does Lead Poisoning Do To Your Brain?,Public Health,0.7474581917262288,0.4548412571938649
What a conductor actually does on stage,The Arts,0.7114508185168624,0.4609076952134933
The surprising cause of stomach ulcers - Rusha Modi,Life Sciences,0.7009151731687362,0.4849200867920262
Can you solve the riddle and escape Hades? - Dan Finkel,Civics,0.7179479504725716,0.7497237108718646
Ethical dilemma: The burger murders - George Siedel and Christine Ladwig,Thinking & Learning,0.6942667903283055,0.2655966866923039
What causes insomnia? - Dan Kwartler,Health,0.6745611351989396,0.6804643041143176
Does being cold make you sick?,Social Studies,0.7601108628243411,0.3089953984045014
A simple way to tell insects apart - Anika Hazra,Life Sciences,0.6897773833347495,0.6003796011749793
A day in the life of an ancient Babylonian business mogul - Soraya Field Fiorio,Social Studies,0.778495119904115,0.4662040194760252
How squids outsmart their predators - Carly Anne York,Science & Technology,0.7773840781808293,0.502068260792169
How long will human impacts last? - David Biello,Environmental Science,0.7217381934352268,0.430788347887906
How did Dracula become the world's most famous vampire? - Stanley Stepanic,History,0.7133468426631404,0.5317331249920739
Can you solve the killer robo-ants riddle? - Dan Finkel,Mathematics,0.7199394282659358,0.2388761753765602
Can you solve the sea monster riddle? - Dan Finkel,Thinking & Learning,0.7355005416479106,0.1853381507500849
Which voting system is the best? - Alex Gendler,Civics,0.6914857462954836,0.3402960012307961
French and English gardens,Social Studies,0.6490342513583741,0.7810870885062736
How do US Supreme Court justices get appointed? - Peter Paccone,Civics,0.7425514147137,0.3114052832121807
Could the Earth be swallowed by a black hole? - Fabio Pacucci,Science & Technology,0.7461351688902098,0.3773197704886727
"Everything you need to know to read ""Frankenstein"" - Iseult Gillespie",Literature,0.673945463478695,0.5282373330892746
Why do we harvest horseshoe crab blood? - Elizabeth Cox,Life Sciences,0.6759807823171384,0.8071486966378794
Who built Great Zimbabwe? And why? - Breeanna Elliott,History,0.7211011668423521,0.5591287670577133
"Who owns the ""wilderness""? - Elyse Cox",Literature & Language,0.6907918716304355,0.26244040250965
No one can figure out how eels have sex - Lucy Cooke,Science & Technology,0.6790949519815739,0.6459230194515676
The coin flip conundrum - Po-Shen Loh,Mathematics,0.7514953227151155,0.8399734006164634
Secrets of the X chromosome - Robin Ball,Growth & Development,0.7132272832997036,0.2779275323869375
What does this symbol actually mean? - Adrian Treharne,Public Health,0.7059327992999409,0.4889231641618036
Why salt & pepper?,Social Studies,0.742812685588925,0.6074422038506044
History vs. Sigmund Freud - Todd Dufresne,Psychology,0.687564211567567,0.6110920650131412
Candy Corn In Space,Science & Technology,0.6828033474632809,0.5885648299606956
Can you solve the three gods riddle? - Alex Gendler,Critical Thinking,0.7272463648057382,0.2880058652201113
How a single-celled organism almost wiped out life on Earth - Anusuya Willis,Earth and Space Science,0.6753820062248588,0.8196884259315695
Is it possible to create a perfect vacuum? - Rolf Landua and Anais Rassat,"Design, Engineering & Technology",0.7006267655345614,0.3101621479793801
How does anesthesia work? - Steven Zheng,Health,0.7259408850725744,0.979730177875068
The myth of the stolen eyeballs - Nathan D. Horowitz,Health,0.7112638919794474,0.5908575206492697
Why are human bodies asymmetrical? - Leo Q. Wan,Health,0.706378604156766,0.603405120664007
When will the next ice age happen? - Lorraine Lisiecki,Science & Technology,0.6744332107128239,0.1379386531310876
A day in the life of a Roman soldier - Robert Garland,History,0.720367481511756,0.6801878828455958
How computer memory works - Kanawat Senanan,Technology,0.7428054828995471,0.5487568050718677
How do our brains process speech? - Gareth Gaskell,Literature & Language,0.6376560396942463,0.2471207619946566
The poet who painted with his words - Geneviève Emy,Visual Arts,0.7247071037547587,0.693651642431269
Why Do Dogs Smell Each Other's Butts?,Science & Technology,0.739394169358004,0.5164997230923665
How to make magnetic slime,Science & Technology,0.6968545821327293,0.6495334216767951
What is the tragedy of the commons? - Nicholas Amendolare,Environmental Science,0.7701153644081596,0.1747393051195772
Can you solve the counterfeit coin riddle? - Jennifer Lu,Data Analysis & Probability,0.7516324594723344,0.8701968732992629
The philosophy of Stoicism - Massimo Pigliucci,History,0.709260810886245,0.6026278594091472
How the world's longest underwater tunnel was built - Alex Gendler,"Design, Engineering & Technology",0.6921348924597295,0.5880445193462783
The exceptional life of Benjamin Banneker - Rose-Margaret Ekeng-Itua,History,0.7364294035208274,0.6870847105599345
The history of the Cuban Missile Crisis - Matthew A. Jordan,History,0.6693253481127599,0.4272415584364918
How many ways are there to prove the Pythagorean theorem? - Betty Fei,Geometry,0.6992373752562281,0.344573481051501
How Does it Grow? Hydroponic Spinach,Life Sciences,0.8156366434915375,0.4850611594683031
"When will the next mass extinction occur? - Borths, D'Emic, and Pritchard",Science & Technology,0.6881727130218185,0.5810992966139108
The Case For Andy Warhol,Value of the Arts,0.7670041226507425,0.7462679797506157
"The science behind the myth: Homer's ""Odyssey"" - Matt Kaplan",Social Studies,0.6983140360249204,0.0083392193607515
How do we separate the seemingly inseparable? - Iddo Magen,Physical Science,0.7737706034607961,0.5215981278151604
The three different ways mammals give birth - Kate Slabosky,Life Sciences,0.7370003429221134,0.6364224353007427
The tallest lifeforms of all time,Earth and Space Science,0.6958821019514364,0.5852380408481247
How often should you get a flu shot? - Melvin Sanicas,Public Health,0.7608866803020985,0.2882784116398246
What is metallic glass? - Ashwini Bharathula,Science & Technology,0.7410529756241904,0.4074025888329152
What can you learn from ancient skeletons? - Farnaz Khatibi,Anthropology,0.6850392302918191,0.5760342262398048
What Teachers Make,Teaching & Education,0.7402670025402156,0.3684614186394953
Real life sunken cities - Peter Campbell,Geography,0.7059749929642768,0.7341735244868672
"What makes something ""Kafkaesque""? - Noah Tavlin",Literature & Language,0.7597360499340355,0.2793406600945467
The Bystander Effect: The science of empathy,Psychology,0.6577185273147508,0.5482792854768993
Why do we kiss under mistletoe? - Carlos Reif,History,0.7354601553325175,0.5443398677253759
How do cigarettes affect the body? - Krishna Sudhir,Health,0.7066107057851546,0.3923107451974087
Is radiation dangerous? - Matt Anticole,Health,0.7449066532405013,0.5301012364749675
Why do people join cults? - Janja Lalich,Social Psychology,0.7530773302219039,0.4379137845528092
Can you solve the river crossing riddle? - Lisa Winer,Mathematics,0.7055907783073545,0.263700946150461
The threat of invasive species - Jennifer Klos,Environmental Science,0.6798540056145317,0.1422984602611581
Plants Use An Internet Made of Fungus,Earth and Space Science,0.7286009472321862,0.9629673171823836
The science of smog - Kim Preshoff,Environmental Science,0.8030045220981602,0.4201042342350728
How to fly around the world without fuel,"Design, Engineering & Technology",0.7441718838369257,0.4279592910883876
Is there any truth to the King Arthur legends? - Alan Lupack,Social Studies,0.7189152419819976,0.1814561481372471
How high can you count on your fingers? (Spoiler: much higher than 10) - James Tanton,Mathematics,0.7520688236482896,0.7742350657195319
It's not you. Claw machines are rigged.,"Design, Engineering & Technology",0.6856591512935352,0.2123142183837809
Why do we kiss?,Science & Technology,0.7586294580322394,0.4730057286308112
Why can't some people stop fidgeting?,Health,0.7290172949197932,0.3818193567862823
The History of Saint Patrick,Social Studies,0.7548361668941234,0.7546422610483879
The amazing ways plants defend themselves - Valentin Hammoudi,Life Sciences,0.7153897784330763,0.3417972098535152
Why do we itch? - Emma Bryce,Biological Bases of Behavior,0.7385637022411281,0.5805627307524308
What is bipolar disorder? - Helen M. Farrell,Medical Conditions,0.7979002281713714,0.5817538909705618
Can plants talk to each other? - Richard Karban,Environmental Science,0.7596301849513548,0.3802714413393303
"How you could get away with murder in Yellowstone's ""Zone of Death""",Social Studies,0.6314337271676345,0.5104739364406313
The amazing life of sand,Earth and Space Science,0.785187268138977,0.206523958356645
Why is this painting so captivating? - James Earle and Christina Bozsik,The Arts,0.6673988118441377,0.3282492284416993
Does chocolate really lower your blood pressure?,Health,0.7424982333936503,0.5361620264782356
How does impeachment work? - Alex Gendler,Civics,0.7180585011321722,0.3510878417219866
Why wasn't the Bill of Rights originally in the US Constitution? - James Coll,History,0.6740956148260615,0.5061585763004784
How to spot a counterfeit bill - Tien Nguyen,"Design, Engineering & Technology",0.6938277820506532,0.4102167713476338
Which sunscreen should you choose? - Mary Poffenroth,Environmental Science,0.7208688831991902,0.517970605227587
How mucus keeps us healthy - Katharina Ribbeck,Health,0.7944180718377748,0.4896075828082382
Why are there so many types of apples? - Theresa Doud,Science & Technology,0.8014128511278266,0.3916519347388109
Can you solve the false positive riddle? - Alex Gendler,Mathematics,0.7247757894309238,0.8527194276231453
Cell membranes are way more complicated than you think - Nazzy Pakpour,Life Sciences,0.7187967283112326,0.5644165727333975
Why does your voice change as you get older? - Shaylin A. Schundler,Health,0.6859182747871788,0.5231604997604185
Plato's best (and worst) ideas - Wisecrack,Philosophy,0.7893911398697046,0.429505109293337
Why doesn't anything stick to Teflon? - Ashwini Bharathula,Science & Technology,0.7780954493288954,0.8417053162531679
The origins of ballet - Jennifer Tortorello and Adrienne Westwood,Nature of Science,0.741230740995117,0.5080309672445822
Why do our bodies age? - Monica Menesini,Health,0.6747682464006184,0.3134233086278528
How to detect a supernova - Samantha Kuula,"Design, Engineering & Technology",0.8099400667274492,0.9095509108491048
NASA at Saturn: Cassini's Grand Finale,Science & Technology,0.6847085876659994,0.8099864403241591
What's the difference between accuracy and precision? - Matt Anticole,"Design, Engineering & Technology",0.7295393485242101,0.2285897207554049
History vs. Cleopatra - Alex Gendler,History,0.7954420049940222,0.3948164427424655
What is abstract expressionism? - Sarah Rosenthal,The Arts,0.6820934220465802,0.5150422150163402
The Leap Year Explained,Mathematics,0.8207017328063235,1.0
"Why should you listen to Vivaldi's ""Four Seasons""? - Betsy Schwarm",Performing Arts,0.7122415149657192,0.3628525852246782
Why incompetent people think they're amazing - David Dunning,Social Psychology,0.6947747479205243,0.3993821526551902
Why isn't the world covered in poop? - Eleanor Slade and Paul Manning,Life Sciences,0.7128603688480062,0.3684296648587591
How people rationalize fraud - Kelly Richmond Pope,Business & Economics,0.7420799478837211,0.53012516003165
How interpreters juggle two languages at once - Ewandro Magalhaes,The Arts,0.6784176884294996,0.3438663464344748
Why are manhole covers round? - Marc Chamberland,Mathematics,0.715620544554638,0.2893639940391195
Can you solve the rebel supplies riddle? - Alex Gendler,Mathematics,0.734024375756211,0.3284145806309183
What should you listen to when you want to focus?,Psychology,0.7001931225019477,0.4185311725848678
The psychology of accents,Cognition and Learning,0.7916958387922712,0.392628324835641
The benefits of good posture - Murat Dalkilinç,Health,0.7310309343813232,0.5389420704409263
Why do we hiccup? - John Cameron,Science & Technology,0.7698379240737739,0.5284043950627888
What causes constipation? - Heba Shaheed,Health,0.7998321390668295,0.3247564237203556
How do hard drives work? - Kanawat Senanan,"Design, Engineering & Technology",0.7874984410292294,0.3355470213377439
The neuroscience of imagination - Andrey Vyshedskiy,Psychology,0.7575730804000644,0.3343209129562353
Can you solve the frog riddle? - Derek Abbott,Psychology,0.677356308257872,0.81242239570665
How transistors work - Gokul J. Krishnan,"Design, Engineering & Technology",0.6653974896945478,0.3473687131310091
The science of static electricity - Anuradha Bhagwat,Science & Technology,0.6809177847444515,0.2311003054693367
What is the universe expanding into? - Sajan Saini,Science & Technology,0.7365544393789444,0.1856752783920492
The science of milk - Jonathan J. O'Sullivan,Nutrition,0.7370784421647034,1.0
The math behind Michael Jordan's legendary hang time - Andy Peterson and Zack Patterson,Mathematics,0.7347608376181352,0.4941138977693546
Can you solve the giant cat army riddle? - Dan Finkel,Mathematics,0.7244945594138738,0.9548482896979424
How much of human history is on the bottom of the ocean? - Peter Campbell,Geography,0.7710434322382268,0.2411841260545973
Why do animals have such different lifespans? - Joao Pedro de Magalhaes,Life Sciences,0.7583974360009743,0.4561469088391134
How computers translate human language - Ioannis Papachimonas,"Design, Engineering & Technology",0.7184812021261701,0.2817661717281622
How does your body know what time it is? - Marco A. Sotomayor,Life Sciences,0.8212877746003363,0.4657915207716558
Why the metric system matters - Matt Anticole,Measurement,0.697808857421347,0.5419786689727071
Why do cats act so weird? - Tony Buffington,Nature of Science,0.7196758475805941,0.5212519789615326
Aphasia: The disorder that makes you lose your words - Susan Wortman-Jutt,Medical Conditions,0.7883250015701478,0.3193717502963758
How menstruation works - Emma Bryce,Health,0.6433937861736261,0.54300152505635
Did ancient Troy really exist? - Einav Zamir Dembin,Social Psychology,0.7165729043865253,0.2658330397156414
What causes bad breath? - Mel Rosenberg,Health,0.725393371650422,0.5540638748167804
Will the ocean ever run out of fish? - Ayana Elizabeth Johnson and Jennifer Jacquet,Environmental Science,0.7595063646893019,0.9686551751604824
Can you solve the egg drop riddle? - Yossi Elran,Mathematics,0.7012910082329799,1.0
Are Deodorants Bad For You?,Health,0.7229659859441809,0.2273000960347692
Are Boys Smarter Than Girls?,Thinking & Learning,0.6213756906199227,0.3262977459954784
"Why is Vermeer's ""Girl with the Pearl Earring"" considered a masterpiece? - James Earle",Visual Arts,0.7053205526377543,0.2951637974748977
The oldest living things in the world,Literature & Language,0.6997214602197056,0.592218422490325
The pleasure of poetic pattern - David Silverstein,Literature & Language,0.7588467111076818,0.4863567921788878
Friendship & vulnerability,Psychology,0.7087990862954597,0.5528674683375627
Can you solve the buried treasure riddle? - Daniel Griller,Mathematics,0.7412490738625322,0.8376515524883785
The incredible collaboration behind the International Space Station - Tien Nguyen,"Design, Engineering & Technology",0.7006602361821976,0.7976907245152013
What's the big deal with gluten? - William D. Chey,Health,0.8393098802899832,0.4841893713122484
How many verb tenses are there in English? - Anna Ananichuk,Writing/Composition,0.7599643636416346,0.5664326652229051
How do geckos defy gravity? - Eleanor Nelsen,Science & Technology,0.6642074547888306,0.4461211577329822
Why is being scared so fun? - Margee Kerr,Psychology,0.7457734400490643,0.3273982592320643
How to make your writing suspenseful - Victoria Smith,Writing/Composition,0.814776887463186,0.3534926607366446
The mathematics of sidewalk illusions - Fumiko Futamura,Visual Arts,0.7512728299482576,0.4348172408906481
What's the ultimate campfire fuel?,Physical Science,0.7207315782141908,0.5092577779417937
Can you solve the virus riddle? - Lisa Winer,Problem Solving,0.7148403278295017,0.9676092826791164
Is there a reproducibility crisis in science? - Matt Anticole,Science & Technology,0.7507871278713483,0.3453436605301936
The surprising link between stress and memory - Elizabeth Cox,Literature & Language,0.7129315233143737,0.4953374855976553
When is water safe to drink? - Mia Nacamulli,Health,0.702936604608512,0.3912006668298897
Want to survive a hurricane? Think like a tree...,"Design, Engineering & Technology",0.7164984780253179,0.3386348073025169
The psychology of narcissism - W. Keith Campbell,Health,0.7471994448300487,0.4130624366963344
Can you solve the control room riddle? - Dennis Shasha,Mathematics,0.7803890783827434,0.4654253367201089
What can you learn from ancient poop?,Science & Technology,0.744364640955844,0.5384002002215633
Cannibalism in the animal kingdom - Bill Schutt,Life Sciences,0.7005800036718155,0.281153093395473
A curable condition that causes blindness - Andrew Bastawrous,Health,0.7215224707892958,1.0
Where does the smell of rain come from?,Science & Technology,0.6428218133196456,0.3812591238453918
The real history of Cinco de Mayo,Social Studies,0.7769646296602614,0.4544512654208661
"Solid, liquid, gas and … plasma? - Michael Murillo",Science & Technology,0.7960620248312364,0.7639541812019566
How your muscular system works - Emma Bryce,Life Sciences,0.7126725736053745,0.3830493108152858
How Different Diseases Make You Smell,Health,0.7382287516893127,0.6813320045807735
The ferocious predatory dinosaurs of Cretaceous Sahara - Nizar Ibrahim,Life Sciences,0.7038540193874698,0.5201611803703058
Are You A Classical Or Romantic Voter?,Civics,0.739349767405984,0.3674460532601168
Mammoths vs. Mastodons: what's the criteria for de-extinction?,Science & Technology,0.7020870502855632,1.0
Can you solve the airplane riddle? - Judd A. Schorr,Mathematics,0.7453978553112772,0.3582462294529879
"Why should you read ""One Hundred Years of Solitude""? - Francisco Diez-Buzo",Mathematics,0.74330907637163,0.8144280791459847
How Magellan circumnavigated the globe - Ewandro Magalhaes,History,0.7374894970395538,0.3091993409659228
The controversial origins of the Encyclopedia - Addison Anderson,Writing/Composition,0.7121965369464534,0.1463586046325534
Why is the very hungry caterpillar so dang hungry?,Science & Technology,0.7744655507339104,0.5794736153685378
How to build a dark matter detector - Jenna Saffin,Science & Technology,0.7603848124377632,0.9071978005442896
What happens during a stroke? - Vaibhav Goswami,Health,0.7184428918649872,0.401679589622854
Who's Creating Your Digital Dossier?,"Design, Engineering & Technology",0.7626212501454849,0.4684718518375793
A day in the life of an ancient Athenian - Robert Garland,History,0.6529549949037002,0.6076784774944546
Why do people have seasonal allergies? - Eleanor Nelsen,Health,0.7747026853587513,0.4385267997543098
Why is it so hard to cure ALS? - Fernando Vieira,Health,0.7246202577612701,0.4042357586470967
The surprising reason you feel awful when you're sick - Marco A. Sotomayor,Growth & Development,0.7326206409463338,0.4370382283336235
Can you solve the Leonardo da Vinci riddle? - Tanya Khovanova,Social Studies,0.7195899395717507,1.0
History vs. Augustus - Alex Gendler and Peta Greenfield,Social Studies,0.7267153263128818,0.6034439640437557
Why don't perpetual motion machines ever work? - Netta Schramm,Engineering,0.6929704761633729,0.599085990956586
The science of skin color - Angela Koine Flynn,Health,0.723039384807889,0.2951389922853079
The chemistry of skunk spray,Science & Technology,0.7461108741047366,0.5860869616461742
How a few scientists transformed the way we think about disease - Tien Nguyen,Science & Technology,0.6987425849002596,0.5075339976816495
How memories form and how we lose them - Catharine Young,Thinking & Learning,0.7520253321590042,0.4786264078697156
The Sun's surprising movement across the sky - Gordon Williamson,Science & Technology,0.6475008874909831,0.4059822494449007
Will we ever be able to teleport? - Sajan Saini,Physical Science,0.737957538684802,0.5438503944741351
Will future spacecraft fit in our pockets? - Dhonam Pemba,Earth and Space Science,0.7243005689091062,0.5527126416275293
Which is stronger: Glue or tape? - Elizabeth Cox,Science & Technology,0.7312575921543834,0.5534839362532564
Should you trust unanimous decisions? - Derek Abbott,Data Analysis & Probability,0.7310577775103784,0.8809112712675642
What in the world is topological quantum matter? - Fan Zhang,Physical Science,0.7546698435309418,0.3995200239083163
How Progressivism Happened,Social Studies,0.7151171569434693,0.5777107915186472
Why is NASA sending a spacecraft to a metal world? - Linda T. Elkins-Tanton,Science & Technology,0.7409869444083088,0.3531845889679205
When to use apostrophes - Laura McClure,Literature & Language,0.7598216179188823,0.4156503545038427
"Why is Aristophanes called ""The Father of Comedy""? - Mark Robinson",Psychology,0.665951090783935,0.6663267159440346
What happens to our bodies after we die? - Farnaz Khatibi Jafari,Sociology,0.7329617209293753,0.834627684385602
How do touchscreens work?,"Design, Engineering & Technology",0.7396184789276894,0.5525516479109195
The otherworldly creatures in the ocean's deepest depths - Lidia Lins,Physical Science,0.7838594391483799,0.5816211544624142
Can you find the next number in this sequence? - Alex Gendler,Mathematics,0.7791389493439194,0.4072771652389468
Why do women have periods?,Health,0.7281520266320747,0.4517582739640722
Why do dogs have floppy ears?,Literature & Language,0.7676252046181523,0.8977021242381662
The real story behind Archimedes' Eureka! - Armand D'Angour,Macroeconomics,0.7280291438108966,0.4707154698481929
"Why should you read Virgil's ""Aeneid""? - Mark Robinson",Literature,0.7037272747682575,0.6549440215988214
"Who were the Vestal Virgins, and what was their job? - Peta Greenfield",History,0.752094577541113,0.409132120975763
Growth Mindset vs Fixed Mindset: An Introduction,Thinking & Learning,0.738040451377562,0.2435531472067048
How batteries work - Adam Jacobson,Science & Technology,0.658455439981593,0.1936211327159078
Can we survive the sun's death?,Science & Technology,0.6844947634142486,0.5922991289641987
Can machines read your emotions? - Kostas Karpouzis,Mathematics,0.6882364790699593,0.2897932850682608
Are naked mole rats the strangest mammals? - Thomas Park,Science & Technology,0.7502521912372757,0.5123707351439055
What is a vector? - David Huynh,Measurement,0.7765866538574002,0.461374731723315
What's so great about the Great Lakes? - Cheri Dobbs and Jennifer Gabrys,Environmental Science,0.7461759924304671,0.459190881950197
How does fracking work? - Mia Nacamulli,"Design, Engineering & Technology",0.7130412079767805,0.3973851493063028
"Meet the tardigrade, the toughest animal on Earth - Thomas Boothby",Life Sciences,0.683030552963733,0.372431536913438
"Why should you read ""The Handmaid's Tale""? - Naomi R. Mercer",Health,0.707668430825282,0.189175270355795
Ugly History: The 1937 Haitian Massacre - Edward Paulino,Social Studies,0.6703878286726475,0.7087704433505653
Learning from smallpox: How to eradicate a disease - Julie Garon and Walter A. Orenstein,Science & Technology,0.743654566913492,0.3819631106255124
Is it bad to hold your pee? - Heba Shaheed,Health,0.7429469048787466,0.4090151498851861
How Does it Grow? Potatoes,Environmental Science,0.7572343850000766,0.3719909208065169
Zen kōans: unsolvable enigmas designed to break your brain - Puqun Li,Teaching & Education,0.6965625878236968,0.2384088556450987
How did Polynesian wayfinders navigate the Pacific Ocean? - Alan Tamayose and Shantell De Silva,History,0.7171361449126398,0.6450834826159654
Why can't you divide by zero?,Mathematics,0.7261354003323768,0.8884933840799294
The world's most mysterious book - Stephen Bax,Literature & Language,0.7166749726510288,0.5124881622508027
Are there dead wasps in figs?,Earth and Space Science,0.7535294754951387,0.4464530836530743
Why don't poisonous animals poison themselves? - Rebecca D. Tarvin,Science & Technology,0.6808589828602136,0.3727781174345826
Inside the minds of animals - Bryan B Rasmussen,Psychology,0.7261014575142737,0.290896265642961
Why does your cat's tongue feel like sandpaper?,Science & Technology,0.8141678307853997,0.3216448288043829
Can you solve the dark coin riddle? - Lisa Winer,Mathematics,0.7260879475078742,0.9743882900033728
Can you solve the passcode riddle? - Ganesh Pai,Numbers & Operations,0.7195117084277983,1.0
How brain parasites change their host's behavior - Jaap de Roode,Health,0.7406765209505678,0.1670166887465632
What is dust made of? - Michael Marder,Science & Technology,0.7515275772310014,0.2224372223530571
How to make your writing funnier - Cheri Steinkellner,Literature & Language,0.7832287336960146,0.5008925663921109
Debunking the myths of OCD - Natascha M. Santos,Health,0.8226218123692093,0.4069675339600365
The first asteroid ever discovered - Carrie Nugent,Earth and Space Science,0.73675367217665,0.4010383905802349
Proof of Evolution That You Can Find on Your Body,Science & Technology,0.8023283578044941,0.2297745990769054
Your body's real age,Life Sciences,0.733235990207541,0.4151754684015195
The treadmill's dark and twisted past - Conor Heffernan,Health,0.7078782144596871,0.5605354930002714
What makes things cool?,Design,0.7580148372462854,0.4931221714459478
What's the fastest way to alphabetize your bookshelf? - Chand John,Performing Arts,0.670329597510823,0.6940309861244274
What really happened to the Library of Alexandria? - Elizabeth Cox,Health,0.6977417899548181,0.6028327929010298
Rhythm in a box: The story of the cajon drum - Paul Jennings,The Arts,0.7494711804057477,0.7301623108231612
How to master your sense of smell - Alexandra Horowitz,Life Sciences,0.7294358089571308,0.4271398815541312
The myth of Oisin and the land of eternal youth - Iseult Gillespie,Literature & Language,0.6726825974885996,0.7026013013530624
Where did Russia come from? - Alex Gendler,Social Studies,0.6841599101797288,0.5454285109555899
The myth of Icarus and Daedalus - Amy Adkins,Area Studies,0.668061457564119,0.2820898262986646
How North America got its shape - Peter J. Haproff,Geography,0.6545849943236269,0.6245479756162323
Could we survive prolonged space travel? - Lisa Nip,Earth and Space Science,0.7170815525317419,0.5897487940187859
A brief history of goths - Dan Adams,History,0.5808495096401962,0.715208911242943
Can you solve the Mondrian squares riddle? - Gord Hamilton,Mathematics,0.7169328217749922,0.8000000000253784
The complex geometry of Islamic design - Eric Broug,Design,0.7917786895065703,0.3050657958932633
